Invoice Number,Estimate Number,Invoice Date,Invoice Status,Customer Name,GST Treatment,TCS Tax Name,TCS Percentage,TCS Amount,Nature Of Collection,TCS Payable Account,TCS Receivable Account,GST Identification Number (GSTIN),TDS Name,TDS Percentage,TDS Section Code,TDS Amount,Place of Supply,PurchaseOrder,Expense Reference ID,Payment Terms,Payment Terms Label,Due Date,Expected Payment Date,Sales person,Shipping Charge Tax Name,Shipping Charge Tax Type,Shipping Charge Tax %,Shipping Charge,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Currency Code,Exchange Rate,Account,Item Name,SKU,Item Desc,Item Type,HSN/SAC,Quantity,Usage unit,Item Price,Item Tax Exemption Reason,Is Inclusive Tax,Item Tax,Item Tax Type,Item Tax %,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Project Name,Supply Type,Discount Type,Is Discount Before Tax,Entity Discount Percent,Entity Discount Amount,Discount,Discount Amount,Adjustment,Adjustment Description,E-Commerce Operator Name,E-Commerce Operator GSTIN,PayPal,Razorpay,Partial Payments,Template Name,Notes,Terms & Conditions,Branch Name,Warehouse Name
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA TB - 60 CAPS,,,,30049011,5,Pcs,577.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ASHWAGANDHA GOLD CAPSULES 30 CAPS,,,,30049011,24,Pcs,207.5520833,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA PCOS CARE CAPSULES 60 CAPS,,,,30049011,1,Pcs,749.1071429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AYUR FOODS TRIPHALA PLUS CAPSULES 60,,,,300490,8,Pcs,172.1428571,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ASHWAGANDHA GOLD CAPSULES 60 CAPS_599,,,,30049011,69,Pcs,384.8084886,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Capsules 20N,,,,30049011,14,Pcs,165.369898,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Capsules 60N,,,,30049011,57,Pcs,504.3389724,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Ayur Foods Spirulina Capsules,,,,21069099,1,Pcs,380.5084746,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SHILAJIT GOLD CAPSULES 60 CAP_1199,,,,30049011,200,Pcs,763.4285714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE CAPS 60 CAPS,,,,30049011,15,Pcs,857.4404762,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SHILAJIT GOLD CAPSULES 30N,,,,30049011,123,Pcs,484.4802555,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA CHOLEST FIT CAPSULES 60 CAPS_799,,,,30049011,1,Pcs,601.7857143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA GHEE KUMKUMADI BODY BUTTER 200 GM,,,,33049930,2,Pcs,392.7966102,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN RITUALS ROSE WATER - 200ML,,,,33030020,6,Pcs,251.8361582,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA JUICE 1L (PACK OF 2),,,,30049011,5,Pcs,385.8928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA JUICE 1L (PACK OF 3),,,,30049011,2,Pcs,566.0714286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Tulsi Giloy Juice 1L (Pack of 2),,,,30049011,10,Pcs,453.0357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 2),,,,30049011,196,Pcs,923.8110423,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 6),,,,30049011,11,Pcs,2421.915584,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Packs of 4),,,,30049011,36,Pcs,1677.926587,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 + KAPIVA GET SLIM JUICE 1 L_549,,,,30049011,3,Pcs,741.3690476,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399+KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,58,Pcs,712.7309113,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 150 GM_135 (Pack of 2),,,,33049990,16,Pcs,104.1313559,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G+KAPIVA ASHWAGANDHA GOLD CAPSULES 60 CAPS_599,,,,30049011,22,Pcs,1279.788961,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA GET SLIM MIX 75 GM (Pack of 4),,,,21069099,3,Pcs,945.7627119,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN FOODS ACNE EASE FIZZ 80 GM (PACK OF 2),,,,29369000,3,Pcs,743.5028249,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD - 20G + Kapiva Testofuel Shilajit Whey -1Kg(Chocolate),,,,30049011,1,Pcs,3527.678571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD - 20G + Kapiva Testofuel Shilajit Whey-1Kg(CC),,,,30049011,1,Pcs,3324.107143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA BP CARE JUICE 1L_1049 (3),,,,30049011,3,Pcs,2310.416667,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Liver Care Juice 1L_749 ( Pack of 2),,,,30049011,35,Pcs,844.8214286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Ayur Foods Organic Triphala powder 100g(2),,,,300490,13,Pcs,127.1794872,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Ayur Foods Organic Ashwagandha powder 100g(2),,,,300490,20,Pcs,258.8571429,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Ayur Foods Organic Wheatgrass Powder 100g(2),,,,300490,1,Pcs,452.3809524,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,WHEAT GRASS JUICE 1L (PACK OF 2),,,,30049011,4,Pcs,498.8839286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE + AMLA JUICE 1 L_500 PACK OF 2,,,,30049011,1,Pcs,543.75,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299+KAPIVA ALOE VERA JUICE 1 L_299,,,,30049011,1,Pcs,400,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299 (Pack of 2),,,,30049011,26,Pcs,328.6744505,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1L_299 (PACK OF 3),,,,30049011,1,Pcs,436.6071429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE + GARCINIA JUICE 1 L_599+KAPIVA GET SLIM JUICE 1 L_549,,,,30049011,6,Pcs,807.4404762,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA GET SLIM JUICE 1 L_549 PACK OF 2,,,,30049011,17,Pcs,838.6029412,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE + GARCINIA JUICE 1 L_599 ( Pack of 2),,,,30049011,1,Pcs,872.3214286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA APPLE CIDER VINEGAR500 grams ( Pack of 2),,,,22090090,49,Pcs,337.4783812,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299 ( Pack of 4),,,,30049011,5,Pcs,752.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 20 GRMS_UMA ( Pack of 3),,,,300490,29,Pcs,1977.208539,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA A2 DESI GHEE 500 ML_1499 ( Pack of 2),,,,04059020,1,Pcs,1740.178571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA GET SLIM JUICE 1 L_549 ( Pack of 4),,,,30049011,4,Pcs,1505.357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HAIR RITUALS TULSI ANTI HAIRFALL OIL 200ML ( Pack of 2),,,,33059019,1,Pcs,719.4915254,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIGESTI CARE JUICE 1 L_549 (PACK OF 2),,,,30049011,3,Pcs,791.6666667,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HAIR CARE JUICE 1 L_849 (PACK OF 2),,,,30049011,1,Pcs,1126.785714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HAIR RITUALS TULSI ANTI HAIRFALL OIL 200ML+KAPIVA HAIR CARE JUICE 1 L_849,,,,33059019,1,Pcs,953.3898305,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G ( Pack of 3 ),,,,30049011,11,Pcs,3029.87013,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIGESTI CARE JUICE 1 L_549+Kapiva Liver Care Juice 1L,,,,30049011,36,Pcs,491.046627,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 30 GRAMS+KAPIVA SHILAJIT GOLD CAPSULES 30 CAP,,,,30049011,20,Pcs,1199.196429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 500GM (Pack of 2),,,,33049990,1,Pcs,519.4915254,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KUMKUMADI GLOW FACE OIL 30 ML ( Pack of 2),,,,33049990,1,Pcs,674.5762712,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ORGANIC GHEE 500 ML_799 ( Pack of 2),,,,04059020,1,Pcs,1132.142857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399 (PACK OF 2),,,,30049011,31,Pcs,419.5852535,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399+KAPIVA AMLA JUICE 1 L_299,,,,30049011,7,Pcs,392.7295918,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-36,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399 ( Pack of 3),,,,30049011,46,Pcs,648.9518634,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
